url,lat,long
"https://www.google.com/maps/place/Texas+Roadhouse/@40.412299,-74.145973,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c233f0396c8309:0x7e4d7da35ee0f364!8m2!3d40.4133089!4d-74.1436176!16s%2Fg%2F11b7jhsl6j?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.412299,-74.145973
"https://www.google.com/maps/place/Brightview+Holmdel+(Welcome+Center+Open)+-+Senior+Independent+Living,+Assisted+Living,+Memory+Care/@40.412299,-74.145973,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c2330fb5c2238d:0x8279916793e02116!8m2!3d40.4147998!4d-74.153657!16s%2Fg%2F11y1yswk16?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.412299,-74.145973
"https://www.google.com/maps/place/Livoti's+Old+World+Market/@40.4012537,-74.1199019,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c23142b89cc3b3:0x9ce05770c8c75fe3!8m2!3d40.3988559!4d-74.1106036!16s%2Fg%2F11d_71zkxq?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.4012537,-74.1199019
"https://www.google.com/maps/place/Taliercio's+Ultimate+Gourmet/@40.3748749,-74.0891316,16z/data=!3m1!5s0x89c231091ccc6c57:0x72588fc1c152ecfb!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c2310907bb60eb:0x22651766ab72f7f5!8m2!3d40.3766321!4d-74.0930554!16s%2Fg%2F1tkl46rl?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3748749,-74.0891316
"https://www.google.com/maps/place/Brennan's+Delicatessen+of+Middletown/@40.3633166,-74.0814069,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c2319246f0d40b:0xe72b62dd6042046!8m2!3d40.3636117!4d-74.0822185!16s%2Fg%2F11h3nj6vs8?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3633166,-74.0814069
"https://www.google.com/maps/place/Brennan's+Delicatessen+of+Middletown/@40.3633166,-74.0814069,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c2319246f0d40b:0xe72b62dd6042046!8m2!3d40.3636117!4d-74.0822185!16s%2Fg%2F11h3nj6vs8?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3633166,-74.0814069
"https://www.google.com/maps/place/Red+Bank+Diner/@40.347799,-74.0698412,16z/data=!4m16!1m9!3m8!1s0x89c233f219df7b8f:0xefdc286f12aacea!2sHoulihan's!8m2!3d40.412299!4d-74.145973!9m1!1b1!16s%2Fg%2F1tdch8bq!3m5!1s0x89c23039e418fda7:0x505e47f880b5acc2!8m2!3d40.346124!4d-74.064602!16s%2Fg%2F1vg6vn3k?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.347799,-74.0698412
"https://www.google.com/maps/place/Jay+%26+Silent+Bob's+Secret+Stash/@40.347799,-74.0698412,16z/data=!4m6!3m5!1s0x89c230480817ba43:0x50710dddc4535726!8m2!3d40.3499727!4d-74.0651951!16s%2Fg%2F1hc0xfkzw?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.347799,-74.0698412
"https://www.google.com/maps/place/Road+Runner+Sports/@40.3332428,-74.0656355,16z/data=!4m6!3m5!1s0x89c23026761f1c09:0x3cb2e88263c04891!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3332428,-74.0656355
"https://www.google.com/maps/place/SEPHORA/@40.3332428,-74.0656355,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c231c8816d3667:0xf064a842fe4fb0b6!8m2!3d40.3306666!4d-74.061122!16s%2Fg%2F11j0jnxsx0?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3332428,-74.0656355
"https://www.google.com/maps/place/Shrewsbury+Dental+Group/@40.3234115,-74.0635112,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c6b6a0e59337d7:0x3d9d46738f49fa43!8m2!3d40.3244745!4d-74.0619551!16s%2Fg%2F11ckqhvsgt?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3234115,-74.0635112
"https://www.google.com/maps/place/Americana+Diner/@40.3077373,-74.062567,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22fc7d1124ac1:0x1c683def79f588bd!8m2!3d40.3125117!4d-74.0647467!16s%2Fg%2F1hc6x77wl?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3077373,-74.062567
"https://www.google.com/maps/place/DICK'S+Sporting+Goods/@40.2869365,-74.0512374,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22f3ee7e36643:0x963f08c94609cac3!8m2!3d40.2898512!4d-74.0348136!16s%2Fg%2F11ghp0q_h3?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2869365,-74.0512374
"https://www.google.com/maps/place/Pastosa+Ravioli,+315+Highway+35,+Eatontown,+NJ+07724/@40.2869365,-74.0512374,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22fd3c14b056d:0xb5cdebd01740e728!8m2!3d40.2813934!4d-74.0475575!16s%2Fg%2F11qbfmxzwv?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2869365,-74.0512374
"https://www.google.com/maps/place/Ray+Catena+Lexus+of+Monmouth/@40.2766564,-74.046624,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22f433307b179:0xa908b49920d0fe4f!8m2!3d40.2720146!4d-74.0422668!16s%2Fg%2F1vzqt4t9?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2766564,-74.046624
"https://www.google.com/maps/place/Swap+For+Cash/@40.2660801,-74.0452078,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22f42b900add1:0x594e8d65b9b31e0e!8m2!3d40.2664553!4d-74.0427404!16s%2Fg%2F1ptxklkd4?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2660801,-74.0452078
"https://www.google.com/maps/place/Miller's+Ale+House/@40.2525708,-74.0440491,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22f86fb74f32b:0x35071fcdd8e1181e!8m2!3d40.252316!4d-74.0386697!16s%2Fg%2F11kjbg56cz?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2525708,-74.0440491
"https://www.google.com/maps/place/Wegmans/@40.2427278,-74.0421822,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c228af164202d5:0xbb3cb554c37996f1!8m2!3d40.23923!4d-74.039192!16s%2Fg%2F1hc421v19?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2427278,-74.0421822
"https://www.google.com/maps/place/Big+Dog+Construction/@40.2361267,-74.0460017,16z/data=!3m1!5s0x89c228b97c2601d5:0x867846f47ade014d!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c228cf58fe49f9:0xe4d0c8b2516eaf16!8m2!3d40.2361441!4d-74.0484812!16s%2Fg%2F11bxfzwq3w?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2361267,-74.0460017
"https://www.google.com/maps/place/English+Manor/@40.2361267,-74.0460017,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c228a15db2d99b:0x8e228a71e3304c96!8m2!3d40.230436!4d-74.035393!16s%2Fg%2F1tdzmg8f?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2361267,-74.0460017
"https://www.google.com/maps/place/Soul+Sistah's+Southern+Cuisine/@40.2148778,-74.0291574,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c22720db379c43:0xa2d8f893027e8f68!8m2!3d40.2152583!4d-74.0249652!16s%2Fg%2F11jhxfbpgk?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2148778,-74.0291574
"https://www.google.com/maps/place/The+James+Bradley/@40.201768,-74.0209177,16z/data=!4m17!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m8!1s0x89c227cbc3e492f5:0x5fcdfebe337eabce!5m2!4m1!1i2!8m2!3d40.1989749!4d-74.0106511!16s%2Fg%2F1tdkyldx?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.201768,-74.0209177
"https://www.google.com/maps/place/Avon+Manor+House+at+322/@40.1966709,-74.0232137,16z/data=!4m17!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m8!1s0x89c227c53f2c5d8d:0xb1cec7e918862120!5m2!4m1!1i2!8m2!3d40.1926756!4d-74.0171418!16s%2Fg%2F12vs6p3sk?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1966709,-74.0232137
"https://www.google.com/maps/place/Flames+Brazilian+Steakhouse/@40.1796558,-74.0262606,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c227e3eafb940f:0xeb75556d8e11b672!8m2!3d40.179203!4d-74.025444!16s%2Fg%2F11f2ckwtb2?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1796558,-74.0262606
"https://www.google.com/maps/place/Joe%E2%80%99s+Surf+Shack/@40.1694415,-74.0292433,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c2275ec6bf9feb:0xc46e221f226a4f66!8m2!3d40.1714717!4d-74.0230876!16s%2Fg%2F11gjt2rxb5?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1694415,-74.0292433
"https://www.google.com/maps/place/Atlantic+Veterinary+Hospital/@40.1659161,-74.0324834,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c187fec6822055:0xc7d619e672bacc6b!8m2!3d40.16325!4d-74.0347446!16s%2Fg%2F11c4759ypv?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1659161,-74.0324834
"https://www.google.com/maps/place/St.+Stephen's+Green+Publick+House/@40.1580448,-74.0339854,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c187fc057fe589:0xc2d786cd8936fa53!8m2!3d40.1611369!4d-74.0351711!16s%2Fg%2F1tf7hkz4?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1580448,-74.0339854
"https://www.google.com/maps/place/Chateau+Inn+and+Suites/@40.1580448,-74.0339854,16z/data=!4m17!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m8!1s0x89c187e3d7bbaeeb:0x2ba9006302586b12!5m2!4m1!1i2!8m2!3d40.1515837!4d-74.0334801!16s%2Fg%2F1tg_gz6n?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1580448,-74.0339854
"https://www.google.com/maps/place/HearingLife+of+Sea+Girt+NJ/@40.1347865,-74.0419033,16z/data=!4m14!1m7!3m6!1s0x89c23026761f1c09:0x3cb2e88263c04891!2sRoad+Runner+Sports!8m2!3d40.3350573!4d-74.0637012!16s%2Fg%2F1tdbrsgt!3m5!1s0x89c187cfc325a8bf:0xbe4866381a728e3d!8m2!3d40.136307!4d-74.0425431!16s%2Fg%2F1q6cn1qlw?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1347865,-74.0419033
"https://www.google.com/maps/place/The+Salty+Whale+and+Guesthouse/@40.1226457,-74.0489414,16z/data=!3m1!5s0x89c186256814fb5f:0xc04a25d797f25220!4m6!3m5!1s0x89c187ef7968525d:0xd3d9ea497b79052f!8m2!3d40.1167925!4d-74.0402006!16s%2Fg%2F11g10lrp96?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1226457,-74.0489414
"https://www.google.com/maps/place/Due+Amici/@40.1088287,-74.0533617,16z/data=!4m6!3m5!1s0x89c1866bb2c78599:0x243302125c15c3f3!8m2!3d40.1072479!4d-74.0572418!16s%2Fg%2F1v2f1f21?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1088287,-74.0533617
"https://www.google.com/maps/place/The+Big+Jamaica/@40.1088287,-74.0533617,16z/data=!4m6!3m5!1s0x89c18742020fd7a7:0x3ad9ece5c57dde21!8m2!3d40.1046928!4d-74.0544127!16s%2Fg%2F11rfqz3qqf?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1088287,-74.0533617
"https://www.google.com/maps/place/Manasquan+River+Golf+Shop/@40.1015746,-74.0665367,16z/data=!4m6!3m5!1s0x89c1866503b1e2ab:0x3e6e324fe2956b70!8m2!3d40.1041444!4d-74.0661064!16s%2Fg%2F1td1f9t7?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1015746,-74.0665367
"https://www.google.com/maps/place/Butler+Pharmacy/@40.07272,-74.0750462,17z/data=!3m1!4b1!4m6!3m5!1s0x89c185ca0c1dca0b:0xd2c948ded585027!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.07272,-74.0750462
"https://www.google.com/maps/place/ClimbZone/@40.1503095,-74.2247349,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c1818886f98e01:0x5520625ca441f2b8!8m2!3d40.1266827!4d-74.2179117!16s%2Fg%2F11h3l0p104?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1503095,-74.2247349
"https://www.google.com/maps/place/Six+Flags+Hurricane+Harbor+New+Jersey/@40.1563449,-74.3969113,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c16391171f4505:0x25c5074a83daf28!8m2!3d40.1465747!4d-74.4388729!16s%2Fg%2F11fm7kscpp?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1563449,-74.3969113
"https://www.google.com/maps/place/Timberland+Lake+Campground/@40.1541145,-74.4942433,13z/data=!4m17!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m8!1s0x89c164bc813b50c3:0xb6b2351d9b7bc08f!5m2!4m1!1i2!8m2!3d40.1223826!4d-74.4593318!16s%2Fg%2F1tdwwlkl?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.1541145,-74.4942433
"https://www.google.com/maps/place/The+Inn+at+Fernbrook+Farms/@40.109097,-74.675861,13z/data=!4m17!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m8!1s0x89c15cbada64d167:0x2d6105b6220d539b!5m2!4m1!1i2!8m2!3d40.1042612!4d-74.676436!16s%2Fg%2F1tf71vg_?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.109097,-74.675861
"https://www.google.com/maps/place/Princeton+Battlefield+State+Park/@40.2923926,-74.6995503,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c3e14d8de81fc9:0xc28206ff13e9032b!8m2!3d40.3308981!4d-74.6766762!16s%2Fm%2F03y91y9?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2923926,-74.6995503
"https://www.google.com/maps/place/Maximus+Polish+Cusine/@40.2923926,-74.6995503,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c159254822063b:0xe270e67317ecebed!8m2!3d40.257451!4d-74.7293297!16s%2Fg%2F11pd6bbdbg?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2923926,-74.6995503
"https://www.google.com/maps/place/Jericho+Sport+Horses/@40.3001173,-74.98159,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c1553bff366637:0xe9488aa93e5c9c67!8m2!3d40.2906036!4d-74.9668121!16s%2Fg%2F11j5sn1b2y?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3001173,-74.98159
"https://www.google.com/maps/place/Grand+View+Hospital/@40.3469706,-75.3094632,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c41f92ddc7f809:0xe2df50326c400ff5!8m2!3d40.3627454!4d-75.3249681!16s%2Fg%2F1thf9hmm?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3469706,-75.3094632
"https://www.google.com/maps/place/Bitcoin+Depot+-+Bitcoin+ATM/@40.3544275,-75.3499753,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c6c720dd3ab9c3:0xd0da40fe280976b9!8m2!3d40.365822!4d-75.3305583!16s%2Fg%2F11pl22s_d1?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3544275,-75.3499753
"https://www.google.com/maps/place/DCP+Theatre/@40.3406905,-75.4395825,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c69dbcd4283285:0xcb52fcb577a0ebb8!8m2!3d40.3208743!4d-75.4255847!16s%2Fg%2F1tgcy_yc?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.3406905,-75.4395825
"https://www.google.com/maps/place/The+Eastwood+Company/@40.2884644,-75.62841,13z/data=!4m14!1m7!3m6!1s0x89c185ca0c1dca0b:0xd2c948ded585027!2sButler+Pharmacy!8m2!3d40.0727159!4d-74.0724713!16s%2Fg%2F1vfzg1pw!3m5!1s0x89c68652d29fdf1f:0x50638b7c18debeb0!8m2!3d40.2555992!4d-75.6693654!16s%2Fg%2F1twy_hlv?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",40.2884644,-75.62841
